,DATE,OUTFLOW,INFLOW,CATEGORY,ACCOUNT,MEMO,STATUS,UUID
,16/03/2024,"€2,00","€0,00",Fun Money,💰 Checking,Fino Dokk,✅,
,17/03/2024,"€8,52","€3,55",Auto Maintenance,💰 Checking,Coutada velha - peito de frango,✅,
,17/03/2024,"€8,00","€0,00",Auto Maintenance,💰 Checking,Barras Prozis,✅,
,17/03/2024,"€4,00","€0,00",Fun Money,💰 Checking,IQADA Velha,✅,
,18/03/2024,"€21,05","€0,00",Dining Out,💰 Checking,Wok Porto,✅,
,19/03/2024,"€4,50","€0,00",Fun Money,💰 Checking,Maço ao Tiago,✅,
,20/03/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,20/03/2024,"€4,29","€0,00",Auto Maintenance,💰 Checking,Pasta dos dentes,✅,
,21/03/2024,"€111,78","€0,00",Vacations,💰 Checking,Voo Bélgica Setembro,✅,
,22/03/2024,"€12,55","€50,00",Fun Money,💰 Checking,Pastéis piquenique Porto + IQADA Velha + prenda Silvinha,✅,
,22/03/2024,"€103,00","€0,00",Dining Out,💰 Checking,Jantar Anos Forneria,✅,
,22/03/2024,"€6,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,23/03/2024,"€18,00","€0,00",G,💰 Checking,Curadex,✅,
,23/03/2024,"€14,82","€6,00",Fun Money,💰 Checking,Praça c/ Leite + Curado + Reembolsos do Prod + Maria Bar c Curado e Reis + IQADA Velha + Talhas Prod,✅,
,24/03/2024,"€5,65","€0,00",Auto Maintenance,💰 Checking,Pão + Águas c gás + Fiambre,✅,
,24/03/2024,"€46,85","€0,00",Fun Money,💳 Revolut,Real World Subscription,✅,
,25/03/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,25/03/2024,"€35,00","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,26/03/2024,"€0,00","€1 703,80",↕️ Account Transfer,💰 Checking,Vencimento,✅,
,26/03/2024,"€1 000,00","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revo,✅,
,26/03/2024,"€0,00","€1 000,00",↕️ Account Transfer,💳 Revolut,BCP -> Revo,✅,
,26/03/2024,"€320,00","€0,00",House Rent,💰 Checking,Renda,✅,
,26/03/2024,"€10,55","€0,00",Dining Out,💰 Checking,Churrasco c/ Pedro e Gonçalo,✅,
,26/03/2024,"€0,87","€0,00",Auto Maintenance,💰 Checking,Pão,✅,
,27/03/2024,"€12,00","€0,00",Cell Phone Bill,💰 Checking,Carregamento Móvel,✅,
,27/03/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,28/03/2024,"€6,80","€0,00",Dining Out,💰 Checking,Almoço Jan,✅,
,28/03/2024,"€34,00","€0,00",Fun Money,💰 Checking,Bolo CES Daniel,✅,
,28/03/2024,"€1,85","€0,00",G,💳 Revolut,Talhas Sofia,✅,
,29/03/2024,"€7,82","€0,00",Fun Money,💰 Checking,Pagamento Parque D Joao I + Jantar Brocas/Sofia/Miguel,✅,
,29/03/2024,"€9,10","€0,00",Dining Out,💰 Checking,Almoço Mãe Ábaco,✅,
,29/03/2024,"€5,82","€0,00",Fun Money,💳 Revolut,Talhas + IQADA Velha,✅,
,30/03/2024,"€3,17","€0,00",Fun Money,💰 Checking,Dillaz Feira de Março,✅,
,31/03/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,01/04/2024,"€3,30","€0,00",Gasoline,💰 Checking,Portagens,✅,
,02/04/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,03/04/2024,,,,,,,
,04/04/2024,"€1,04","€0,00",Auto Maintenance,💰 Checking,Imposto de Selo,✅,
,04/04/2024,"€10,00","€0,00",Auto Maintenance,💰 Checking,Barbeiro,✅,
,04/04/2024,"€20,05","€0,00",Dining Out,💳 Revolut,Offline André Gaia,✅,
,04/04/2024,"€1,50","€0,00",Gasoline,💰 Checking,Portagens,✅,
,05/04/2024,"€7,49","€0,00",ChatGPT,💳 Revolut,GPT,✅,
,05/04/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,06/04/2024,"€65,00","€0,00",Auto Maintenance,💳 Revolut,Passaporte,✅,
,07/04/2024,"€44,10","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,07/04/2024,"€1,70","€0,00",Auto Maintenance,💰 Checking,Fiambre,✅,
,07/04/2024,"€1,00","€0,00",Fun Money,💰 Checking,Café,✅,
,07/04/2024,"€11,50","€0,00",Fun Money,💳 Revolut,XLR,✅,
,08/04/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADAD Velha,✅,
,08/04/2024,"€1,10","€0,00",Auto Maintenance,💰 Checking,Pão,✅,
,08/04/2024,"€1,50","€0,00",Gasoline,💰 Checking,Portagens,✅,
,09/04/2024,"€1,00","€0,00",Fun Money,💰 Checking,Alunos ISEP,✅,
,10/04/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,10/04/2024,"€6,66","€0,00",Auto Maintenance,💰 Checking,Esparguete + queijo,✅,
,11/04/2024,"€12,00","€0,00",Dining Out,💰 Checking,Jantar Catan -> churrasqueira do amial,✅,
,12/04/2024,"€23,00","€0,00",Auto Maintenance,💰 Checking,Minoxidil,✅,
,12/04/2024,"€5,75","€0,00",Fun Money,💰 Checking,Lon3r e fino,✅,
,12/04/2024,"€12,50","€0,00",Fun Money,💳 Revolut,Ronda de finos + iqada velha,✅,
,13/04/2024,"€7,00","€0,00",Fun Money,💳 Revolut,Dokk,✅,
,13/04/2024,"€3,07","€0,00",Auto Maintenance,💰 Checking,Mercadona,✅,
,14/04/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,15/04/2024,"€5,93","€0,00",Auto Maintenance,💰 Checking,Recargas desumidificador,✅,
,16/04/2024,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,16/04/2024,"€14,00","€0,00",Auto Maintenance,💰 Checking,Metro,✅,
,17/04/2024,"€27,00","€0,00",G,💰 Checking,G - uber weeds,✅,
,17/04/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,17/04/2024,"€2,00","€0,00",Auto Maintenance,💰 Checking,Pão com Chouriço,✅,
,17/04/2024,"€9,00","€0,00",Fun Money,💳 Revolut,Padel,✅,
,18/04/2024,"€3,70","€0,00",Fun Money,💰 Checking,Nata + Fino Ritual + Bilhar,✅,
,18/04/2024,"€20,30","€0,00",Dining Out,💰 Checking,Requinte malta Mabor + Água + Fino,✅,
,18/04/2024,"€11,50","€0,00",Cell Phone Bill,💰 Checking,Carregamento Móvel,✅,
,19/04/2024,"€11,38","€0,00",Auto Maintenance,💰 Checking,Compras Minipreço,✅,
,19/04/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,19/04/2024,"€6,50","€0,00",Fun Money,💰 Checking,Hybrid Theory,✅,
,20/04/2024,"€1,60","€0,00",Fun Money,💰 Checking,Fino praça,✅,
,21/04/2024,"€37,67","€0,00",Gasoline,💰 Checking,Gasosa,✅,
,21/04/2024,"€9,54","€0,00",Auto Maintenance,💰 Checking,Salmão fumado + tomates + fiambre Mercadona + Gel meia maratona,✅,
,21/04/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,21/04/2024,"€17,00","€0,00",Fun Money,💰 Checking,Escape Room,✅,
,22/04/2024,"€5,00","€0,00",Fun Money,💰 Checking,Carrinhos de choque c/ mãe,✅,
,22/04/2024,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,23/04/2024,"€46,96","€0,00",Fun Money,💳 Revolut,TRW subscription,✅,
,23/04/2024,"€17,00","€0,00",Dining Out,💳 Revolut,Cocktails base,✅,
,24/04/2024,"€8,00","€0,00",Dining Out,💰 Checking,Almoço Montaditos,✅,
,24/04/2024,"€4,50","€0,00",Fun Money,💰 Checking,IQOS Pêssego,✅,
,24/04/2024,"€23,28","€0,00",Fun Money,💳 Revolut,IQADA + Finos + Uber,✅,
,25/04/2024,"€0,00","€2 892,36",↕️ Account Transfer,💰 Checking,Vencimento + Bónus + Sub. Refeição,✅,
,25/04/2024,"€7,58","€0,00",ChatGPT,💳 Revolut,ChatGPT,✅,
,25/04/2024,"€2 218,75","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revolut,✅,
,25/04/2024,"€0,00","€2 218,75",↕️ Account Transfer,💳 Revolut,BCP -> Revolut,✅,
,25/04/2024,"€26,00","€0,00",Auto Maintenance,💰 Checking,Café Gonçalo,✅,
,25/04/2024,"€320,00","€0,00",House Rent,💰 Checking,Renda,✅,
,26/04/2024,"€0,00","€0,00",,💰 Checking,,✅,
,27/04/2024,"€0,00","€0,00",,💰 Checking,,✅,
,28/04/2024,"€7,60","€0,00",Fun Money,💳 Revolut,IQADA Velha + finos fonte nova,✅,
,28/04/2024,"€2,92","€0,00",Auto Maintenance,💰 Checking,Águas c/ gás,✅,
,29/04/2024,"€9,45","€0,00",Dining Out,💰 Checking,Ramona,✅,
,30/04/2024,"€50,90","€0,00",Fun Money,💰 Checking,Enterro Richie + Fotos Meia Maratona,✅,
,30/04/2024,"€4,99","€0,00",Fun Money,💳 Revolut,IQADA + Halls,✅,
,01/05/2024,,,,,,,
,02/05/2024,"€2 500,00","€0,00",Available to budget,💳 Revolut,Certificados de Aforro serie F,✅,
,02/05/2024,"€300,00","€0,00",Crypto,💳 Revolut,Cripto,✅,
,02/05/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,02/05/2024,"€47,33","€0,00",Vacations,💳 Revolut,Alojamento Superbock,✅,
,03/05/2024,"€3,15","€0,00",Gasoline,💰 Checking,Portagens,✅,
,03/05/2024,"€6,50","€0,00",Fun Money,💳 Revolut,Finos M Ou Co,✅,
,03/05/2024,"€3,60","€0,00",Fun Money,💰 Checking,Finos Aveiro,✅,
,04/05/2024,"€42,00","€0,00",Dining Out,💰 Checking,Jantar Cais do Pescado,✅,
,04/05/2024,"€4,00","€0,00",Fun Money,💰 Checking,IQADA Velha,✅,
,04/05/2024,"€4,32","€0,00",Auto Maintenance,💰 Checking,Compras Mercadona,✅,
,04/05/2024,"€5,60","€0,00",↕️ Account Transfer,💳 Revolut,revolut -> BCP,✅,
,04/05/2024,"€0,00","€5,60",↕️ Account Transfer,💰 Checking,revolut -> BCP,✅,
,06/05/2024,"€20,04","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,06/05/2024,"€1,78","€0,00",Auto Maintenance,💰 Checking,Continente,✅,
,07/05/2024,"€1,04","€0,00",Auto Maintenance,💰 Checking,Manutenção de conta,✅,
,07/05/2024,"€5,85","€0,00",Fun Money,💳 Revolut,IQADA Velha + Nuggets,✅,
,07/05/2024,"€2,40","€0,00",Gasoline,💰 Checking,Portagens,✅,
,07/05/2024,"€2,60","€1,00",Fun Money,💰 Checking,Finos Ritual + reembolso tabaco Pedrito,✅,
,08/05/2024,"€9,50","€0,00",Dining Out,💰 Checking,Almoço R6ku,✅,
,08/05/2024,"€14,00","€0,00",Auto Maintenance,💰 Checking,Viagens Andante,✅,
,08/05/2024,"€20,50","€0,00",Dining Out,💰 Checking,Jantar Capa Negra ii c/ Daniel,✅,
,09/05/2024,"€5,00","€0,00",Fun Money,💳 Revolut,Baixa c/ André,✅,
,10/05/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,10/05/2024,"€10,47","€0,00",G,💳 Revolut,Tabaco + talhas,✅,
,11/05/2024,,,,,,,
,12/05/2024,"€4,99","€0,00",↕️ Account Transfer,💳 Revolut,Transf Revo -> BCP,✅,
,12/05/2024,"€0,00","€4,99",↕️ Account Transfer,💰 Checking,Transf Revo -> BCP,✅,
,13/05/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,14/05/2024,"€3,50","€0,00",Fun Money,💳 Revolut,Cinema Challengers,✅,
,15/05/2024,"€11,50","€0,00",Cell Phone Bill,💰 Checking,Carregamento Móvel,✅,
,15/05/2024,"€28,00","€0,00",G,💳 Revolut,G,✅,
,15/05/2024,"€18,33","€0,00",Auto Maintenance,💰 Checking,Compras Jantar Pré Padel,✅,
,15/05/2024,"€3,20","€0,00",Gasoline,💰 Checking,Portagens,✅,
,16/05/2024,"€10,50","€0,00",Dining Out,💰 Checking,Jantar Tasquinha do Caco,✅,
,16/05/2024,"€1,30","€0,00",Fun Money,💳 Revolut,Fino RItual,✅,
,17/05/2024,,,,,,✅,
,18/05/2024,"€46,71","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,18/05/2024,"€0,45","€0,00",Auto Maintenance,💰 Checking,Compras Continente,✅,
,18/05/2024,"€4,00","€0,00",Dining Out,💰 Checking,mc after kura,✅,
,18/05/2024,"€8,53","€0,00",Fun Money,💳 Revolut,IQADA + Litrosas,✅,
,19/05/2024,"€5,40","€0,00",Fun Money,💳 Revolut,Setbar c/ Teles,✅,
,21/05/2024,"€5,50","€0,00",Fun Money,💰 Checking,Sr Matosinhos,✅,
,22/05/2024,"€2,40","€0,00",Gasoline,💰 Checking,Portagens,✅,
,23/05/2024,"€46,19","€0,00",Auto Maintenance,💳 Revolut,The Real World Subscription,✅,
,23/05/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,23/05/2024,"€2,60","€0,00",Fun Money,💰 Checking,Lanche Ritual,✅,
,23/05/2024,"€23,01","€0,00",Dining Out,💰 Checking,Sr Matosinhos,✅,
,24/05/2024,"€4,50","€0,00",Auto Maintenance,💳 Revolut,Lavagem bote,✅,
,24/05/2024,"€1,38","€0,00",Auto Maintenance,💰 Checking,Pão,✅,
,25/05/2024,"€17,00","€0,00",Fun Money,💳 Revolut,Noite Vox + Café c/ mãe,✅,
,26/05/2024,,,,,,✅,
,27/05/2024,,,,,,✅,
,28/05/2024,"€0,00","€1 704,80",↕️ Account Transfer,💰 Checking,Vencimento,✅,
,28/05/2024,"€1 046,77","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revo,✅,
,28/05/2024,"€0,00","€1 046,77",↕️ Account Transfer,💳 Revolut,BCP -> Revo,✅,
,28/05/2024,"€320,00","€0,00",House Rent,💰 Checking,Renda,✅,
,28/05/2024,"€42,00","€0,00",G,💰 Checking,G da Lisa,✅,
,28/05/2024,"€21,30","€0,00",Dining Out,💰 Checking,Jantar c/ Teles/André - Lado B,✅,
,28/05/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,28/05/2024,"€10,00","€0,00",Auto Maintenance,💰 Checking,Barbeiro,✅,
,29/05/2024,"€31,72","€0,00",Dining Out,💰 Checking,Despedida Sérgio + shisha,✅,
,29/05/2024,"€10,00","€0,00",↕️ Account Transfer,💳 Revolut,Levantamento 10 paus revo,✅,
,29/05/2024,"€0,00","€10,00",↕️ Account Transfer,💰 Checking,Levantamento 10 paus revo,✅,
,29/05/2024,"€1,85","€0,00",↕️ Account Transfer,💳 Revolut,Talhas Don Gula,✅,
,29/05/2024,"€0,00","€1,85",↕️ Account Transfer,💰 Checking,Talhas Don Gula,✅,
,30/05/2024,"€4,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,31/05/2024,"€3,70","€0,00",Fun Money,💰 Checking,Pão + maionese + Pão/Águas c gás,✅,
,01/06/2024,"€13,00","€0,00",Auto Maintenance,💰 Checking,Café gonçalo,✅,
,01/06/2024,"€2,80","€0,00",Fun Money,💰 Checking,Finadas Praça,✅,
,01/06/2024,"€10,60","€0,00",Fun Money,💳 Revolut,Empalhada + Café + IQADA Velha,✅,
,02/06/2024,"€7,46","€0,00",ChatGPT,💳 Revolut,GPT,✅,
,02/06/2024,"€39,95","€0,00",Fun Money,💰 Checking,Prenda Mãe,✅,
,03/06/2024,,,,,,✅,
,03/06/2024,"€15,98","€0,00",Fun Money,💰 Checking,Flixbus,✅,
,04/06/2024,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,05/06/2024,"€1,70","€0,00",Fun Money,💰 Checking,Café Ritual c/ Rodas,✅,
,06/06/2024,"€0,00","€1 397,66",↕️ Account Transfer,💰 Checking,Reembolso IRS,✅,
,06/06/2024,"€1,04","€0,00",Auto Maintenance,💰 Checking,Imposto Selo,✅,
,06/06/2024,"€1 400,00","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revo,✅,
,06/06/2024,"€0,00","€1 400,00",↕️ Account Transfer,💳 Revolut,BCP -> Revo,✅,
,06/06/2024,"€6,00","€0,00",Fun Money,💰 Checking,Tosta + finos Ritual,✅,
,07/06/2024,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,07/06/2024,"€1,05","€0,00",Auto Maintenance,💰 Checking,Pão Minipreço,✅,
,07/06/2024,"€10,00","€0,00",Fun Money,💰 Checking,Prenda Kiki,✅,
,07/06/2024,"€14,80","€0,00",Auto Maintenance,💰 Checking,Lavandaria Casaco Sacoor,✅,
,08/06/2024,"€4,50","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,08/06/2024,"€48,02","€0,00",Gasoline,💰 Checking,"Gasóleo 1,479",✅,
,08/06/2024,"€3,50","€0,00",Fun Money,💰 Checking,Finos Praça c/ prod,✅,
,09/06/2024,"€12,67","€0,00",Dining Out,💰 Checking,Paragem de serviço + almoço lisa,✅,
,09/06/2024,"€10,00","€0,00",Fun Money,💰 Checking,Santos Lisa,✅,
,09/06/2024,"€10,67","€0,00",G,💰 Checking,"Gasóleo 1,479",✅,
,09/06/2024,"€4,08","€0,00",Fun Money,💳 Revolut,Uber Rossio -> Graça,✅,
,10/06/2024,"€1,50","€0,00",Gasoline,💰 Checking,Portagens,✅,
,10/06/2024,"€3,95","€0,00",Fun Money,💳 Revolut,Pastel de Nata + café,✅,
,11/06/2024,"€4,50","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,12/06/2024,"€11,50","€0,00",Cell Phone Bill,💰 Checking,Carregamento móvel,✅,
,12/06/2024,"€7,40","€0,00",Dining Out,💳 Revolut,Pré jantar Jardim do Morro,✅,
,12/06/2024,"€6,55","€0,00",Dining Out,💰 Checking,Pizzas casa André,✅,
,13/06/2024,"€12,00","€0,00",Fun Money,💳 Revolut,Padel + IQADA Velha,✅,
,14/06/2024,"€11,13","€0,00",Auto Maintenance,💰 Checking,Compras Continente + Teste de COVID,✅,
,14/06/2024,"€15,91","€0,00",Auto Maintenance,💳 Revolut,Compras Minipreço + recargas escova dentes,✅,
,16/06/2024,"€1,84","€0,00",Auto Maintenance,💰 Checking,Lanche Lidl,✅,
,17/06/2024,"€250,00","€0,00",Crypto,💳 Revolut,Transferência Binance,✅,
,17/06/2024,"€10,00","€0,00",Auto Maintenance,💰 Checking,Arranjo calçado,✅,
,17/06/2024,"€4,50","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,18/06/2024,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,19/06/2024,,,,,,,
,20/06/2024,"€6,15","€0,00",Fun Money,💳 Revolut,IQADA Velha + talhas,✅,
,21/06/2024,"€3,00","€0,00",Fun Money,,,,
,22/06/2024,"€4,50","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,22/06/2024,,,,,,,
,23/06/2024,,,,,,,
,24/06/2024,"€20,20","€0,00",Fun Money,💰 Checking,São João '24,✅,
,24/06/2024,"€20,20","€0,00",Dining Out,💳 Revolut,Almoço c Gonçalo S. Joao,✅,
,24/06/2024,"€2,30","€0,00",Fun Money,💰 Checking,Café Praia da Luz,✅,
,24/06/2024,"€46,72","€0,00",Auto Maintenance,💳 Revolut,The Real World,✅,
,24/06/2024,"€11,30","€0,00",Auto Maintenance,💳 Revolut,Compras Continente,✅,
,24/06/2024,"€4,50","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,25/06/2024,"€3,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,25/06/2024,"€18,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,26/06/2024,"€0,00","€3 199,20",↕️ Account Transfer,💰 Checking,Vencimento + Subsídio,✅,
,26/06/2024,"€2 400,00","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revo,✅,
,26/06/2024,"€0,00","€2 400,00",↕️ Account Transfer,💳 Revolut,BCP -> Revo,✅,
,26/06/2024,"€320,00","€0,00",House Rent,💰 Checking,Renda,✅,
,26/06/2024,"€8,50","€0,00",Dining Out,💰 Checking,Lancheira jogo pt vs georgia,✅,
,26/06/2024,"€4,00","€0,00",Dining Out,💳 Revolut,Finada pt vs georgia,✅,
,27/06/2024,"€15,40","€0,00",Auto Maintenance,💳 Revolut,Viagens Metro,✅,
,27/06/2024,"€4,00","€0,00",Fun Money,💰 Checking,Convívio CES,✅,
,27/06/2024,"€10,00","€0,00",Dining Out,💰 Checking,Almoço CES,✅,
,28/06/2024,"€4,10","€0,00",Fun Money,💰 Checking,Lembraça jantar Titi Sobrado,✅,
,28/06/2024,"€9,00","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,28/06/2024,"€80,48","€0,00",Clothing,💳 Revolut,Tilhas Adidas,✅,
,28/06/2024,"€2,00","€0,00",Clothing,💰 Checking,Arranjo Camisa,✅,
,29/06/2024,"€5,00","€0,00",Fun Money,💳 Revolut,Finos Jogo Itália x Suíça,✅,
,30/06/2024,"€8,40","€0,00",Dining Out,💳 Revolut,Jantar Evil Alive - Vasco da Gama,✅,
,30/06/2024,"€5,90","€0,00",Fun Money,💳 Revolut,Café + Nata Leiria - Evil Alive,✅,
,30/06/2024,"€7,00","€0,00",Fun Money,💰 Checking,Finada Meo Arena,✅,
,01/07/2024,"€6,00","€0,00",Fun Money,💳 Revolut,Finada Morro,✅,
,01/07/2024,"€1,40","€0,00",Auto Maintenance,💳 Revolut,Andante,✅,
,01/07/2024,"€59,21","€0,00",Gasoline,💰 Checking,"Gasóleo + 4,3 de portagens",✅,
,01/07/2024,"€3,40","€0,00",Auto Maintenance,💰 Checking,Novo andante + viagens,✅,
,02/07/2024,"€30,00","€0,00",Fun Money,💳 Revolut,Despesas Evil Alive,✅,
,02/07/2024,"€49,33","€0,00",Vacations,💰 Checking,Casa Meco,✅,
,03/07/2024,"€53,00","€0,00",G,💳 Revolut,G Uber W,✅,
,04/07/2024,"€1 150,00","€0,00",Crypto,💳 Revolut,crypto,✅,
,04/07/2024,"€39,00","€0,00",Gym Membership,💰 Checking,Ginásio,✅,
,05/07/2024,"€2,40","€0,00",Gasoline,💰 Checking,Portagens,✅,
,05/07/2024,"€4,97","€0,00",Auto Maintenance,💰 Checking,Compras Minipreço - pão + gel de banho,✅,
,05/07/2024,"€414,14","€0,00",Car,💳 Revolut,Revisão carro,✅,
,06/07/2024,"€14,53","€0,00",Dining Out,💰 Checking,Jantar Solar das Estátuas,✅,
,06/07/2024,"€9,00","€0,00",Fun Money,💰 Checking,Gin Praça,✅,
,07/07/2024,"€4,98","€0,00",Vacations,💰 Checking,Flix Porto -> Lisa,✅,
,07/07/2024,"€2,60","€0,00",Fun Money,💰 Checking,Águas c/ gás + café BP,✅,
,07/07/2024,"€45,00","€0,00",Fun Money,💳 Revolut,Volume IQADA,✅,
,07/07/2024,"€2,29","€0,00",Auto Maintenance,💰 Checking,Fiambre + águas c/ gás,✅,
,08/07/2024,"€2,57","€0,00",Auto Maintenance,💰 Checking,Compras Continente,✅,
,09/07/2024,"€1,50","€0,00",Gasoline,💰 Checking,Portagens,✅,
,10/07/2024,"€3,50","€0,00",Fun Money,💰 Checking,Cafés + 3 húngaros,✅,
,10/07/2024,"€11,50","€0,00",Cell Phone Bill,💰 Checking,Carregamento telemóvel,✅,
,11/07/2024,"€1,00","€0,00",Auto Maintenance,💰 Checking,Pão minipreço,✅,
,11/07/2024,"€3,00","€0,00",Fun Money,💰 Checking,Futebol Bougado,✅,
,12/07/2024,"€14,00","€0,00",Dining Out,💰 Checking,Almoço Churrascaria CES,✅,
,13/07/2024,"€15,80","€0,00",Auto Maintenance,💰 Checking,Tape Decathlon,✅,
,13/07/2024,"€222,11","€0,00",Clothing,💳 Revolut,Roupa Tiffosi + Tilhas corrida Nike,✅,
